0	12.400000
1	10.400000
2	-10.600000
3	-3.400000
4	11.600000
5	-21.600000
6	20.200000
7	19.800000
8	-1.400000
9	1.600000
10	12.600000
11	0.000000
12	0.600000
13	8.200000
14	-2.200000
15	1.000000
16	-5.200000
17	-16.200000
18	19.400000
19	0.000000
20	1.000000
21	-3.000000
22	20.200000
23	-12.000000
24	9.600000
25	4.800000
26	0.000000
27	-1.000000
28	3.800000
29	2.600000
30	-3.400000
31	22.400000
32	-4.000000
33	-11.000000
34	1.600000
35	0.200000
36	3.400000
37	-3.600000
38	19.800000
39	4.000000
40	-0.200000
41	-5.400000
42	18.200000
43	4.800000
44	5.200000
45	-6.200000
46	-3.600000
47	11.600000
48	12.600000
49	6.600000
50	10.400000
51	3.200000
52	13.400000
53	2.200000
54	1.000000
55	-3.200000
56	32.400000
57	3.600000
58	0.600000
59	-9.800000
60	18.800000
61	1.200000
62	-0.600000
63	-2.600000
64	1.000000
65	11.600000
66	-4.200000
67	1.400000
68	8.600000
69	13.800000
70	4.600000
71	-3.200000
72	4.600000
73	21.600000
74	-3.000000
75	3.400000
76	7.800000
77	21.600000
78	-0.400000
79	-2.000000
80	10.000000
81	1.000000
82	1.800000
83	1.000000
84	6.600000
85	-5.200000
86	5.600000
87	1.200000
88	2.000000
89	15.800000
90	1.200000
91	12.200000
92	-0.400000
93	-3.400000
94	0.000000
95	28.000000
96	1.000000
97	1.600000
98	10.800000
99	4.600000
100	14.200000
101	0.000000
102	0.000000
103	-2.400000
104	0.000000
105	10.400000
106	-3.000000
107	6.600000
108	12.600000
109	17.400000
110	-1.800000
111	2.000000
112	1.400000
113	0.000000
114	0.000000
115	-1.600000
116	7.400000
117	-0.200000
118	3.000000
119	0.200000
120	21.000000
121	8.400000
122	0.000000
123	1.000000
124	-1.600000
125	25.200000
126	19.600000
127	4.000000
128	37.200000
129	1.800000
130	21.000000
131	22.400000
132	4.600000
133	16.000000
134	0.000000
135	0.000000
136	1.000000
137	3.400000
138	1.200000
139	1.000000
140	2.800000
141	-4.800000
142	3.000000
143	3.400000
144	0.000000
145	0.000000
146	0.000000
147	8.200000
148	0.000000
149	18.000000
150	36.800000
151	0.600000
152	2.200000
153	1.400000
154	1.000000
155	4.800000
156	0.800000
157	6.600000
158	9.000000
159	3.400000
160	0.600000
161	-4.400000
162	0.200000
163	1.000000
164	2.600000
165	3.200000
166	18.600000
167	-0.400000
168	8.600000
169	3.000000
170	1.000000
171	14.800000
172	3.000000
173	17.400000
174	8.400000
175	-1.600000
176	-0.800000
177	0.000000
178	0.000000
179	-7.600000
180	0.600000
181	9.200000
182	7.600000
183	1.400000
184	1.200000
185	11.200000
186	16.200000
187	6.000000
188	3.800000
189	1.600000
190	7.800000
191	11.400000
192	19.000000
193	2.400000
194	-2.400000
195	0.800000
196	0.000000
197	33.400000
198	9.000000
199	5.000000
200	11.600000
201	-4.400000
202	3.200000
203	9.600000
204	2.600000
205	0.600000
206	0.000000
207	0.000000
208	0.200000
209	0.000000
210	-1.400000
211	9.200000
212	1.800000
213	3.000000
214	1.000000
215	5.200000
216	0.000000
217	3.000000
218	11.200000
219	14.600000
220	0.800000
221	27.000000
222	1.600000
223	-2.000000
224	-5.000000
225	34.000000
226	-5.600000
227	-3.000000
228	13.000000
229	0.600000
230	18.000000
231	2.600000
232	20.800000
233	0.800000
234	50.800000
235	3.000000
236	0.200000
237	-3.800000
238	0.000000
239	1.000000
240	0.600000
241	0.000000
242	3.000000
243	0.400000
244	7.000000
245	1.800000
246	5.600000
247	15.800000
248	-6.400000
249	-1.400000
250	0.000000
251	8.400000
252	5.000000
253	2.800000
254	11.000000
255	1.600000
256	4.800000
257	1.800000
258	6.800000
259	0.000000
260	-3.000000
261	20.000000
262	0.600000
263	2.800000
264	-2.000000
265	-6.800000
266	-1.200000
267	24.400000
268	7.400000
269	8.800000
270	5.000000
271	2.400000
272	6.600000
273	19.000000
274	8.600000
275	0.000000
276	7.000000
277	0.000000
278	-3.400000
279	6.600000
280	4.600000
281	10.000000
282	-15.600000
283	1.200000
284	1.000000
285	1.400000
286	-2.000000
287	3.800000
288	4.600000
289	1.000000
290	-10.200000
291	20.000000
292	0.200000
293	-6.200000
294	0.200000
295	3.000000
296	1.000000
297	4.800000
298	4.200000
299	1.800000
300	5.400000
301	0.000000
302	25.200000
303	10.000000
304	22.800000
305	0.600000
306	4.200000
307	-2.600000
308	25.000000
309	10.200000
310	9.800000
311	0.000000
312	0.000000
313	0.000000
314	32.400000
315	2.800000
316	0.000000
317	0.000000
318	2.400000
319	0.000000
320	-9.000000
321	2.600000
322	-3.400000
323	0.000000
324	0.400000
325	7.200000
326	7.400000
327	0.000000
328	0.000000
329	0.000000
330	0.000000
331	-14.200000
332	0.400000
333	0.000000
334	0.000000
335	0.000000
336	1.200000
337	0.000000
338	0.000000
339	0.000000
340	0.800000
341	1.000000
342	3.000000
343	0.000000
344	0.800000
345	0.000000
346	2.600000
347	0.000000
348	6.200000
349	3.800000
350	0.000000
351	0.000000
352	-7.400000
353	1.800000
354	1.000000
355	1.600000
356	0.000000
357	1.600000
358	3.000000
359	18.000000
360	0.200000
361	0.000000
362	0.000000
363	0.000000
364	1.800000
365	6.400000
366	6.000000
367	2.600000
368	12.000000
369	0.000000
370	-3.400000
371	1.000000
372	0.600000
373	1.000000
374	0.000000
375	2.400000
376	-1.600000
377	2.000000
378	10.200000
379	15.200000
380	2.400000
381	3.600000
382	2.000000
383	7.400000
384	-3.400000
385	20.800000
386	2.600000
387	1.200000
388	21.800000
389	1.800000
390	-3.200000
391	0.000000
392	0.000000
393	5.800000
394	0.000000
395	-5.400000
396	6.800000
397	4.000000
398	0.000000
399	7.000000
400	-11.800000
401	0.200000
402	24.600000
403	6.000000
404	25.400000
405	0.000000
406	0.000000
407	0.600000
408	7.800000
409	3.400000
410	1.600000
411	0.000000
412	7.600000
413	3.000000
414	2.000000
415	0.000000
416	0.000000
417	1.000000
418	1.400000
419	0.000000
420	0.000000
421	0.600000
422	13.600000
423	5.200000
424	0.000000
425	11.400000
426	2.400000
427	5.600000
428	-1.800000
429	15.000000
430	16.000000
431	4.000000
432	19.000000
433	0.000000
434	0.000000
435	7.800000
436	0.000000
437	1.800000
438	2.800000
439	1.600000
440	1.800000
441	0.000000
442	1.000000
443	1.000000
444	0.400000
445	12.400000
446	-15.800000
447	0.800000
448	4.400000
449	1.000000
450	0.000000
451	0.000000
452	0.200000
453	0.000000
454	0.000000
455	3.600000
456	1.000000
457	3.000000
458	0.000000
459	2.200000
460	3.000000
461	3.200000
462	0.000000
463	0.000000
464	3.000000
465	0.800000
466	9.600000
467	4.800000
468	5.000000
469	1.000000
470	-0.600000
471	14.400000
472	0.400000
473	10.000000
474	2.400000
475	0.000000
476	-2.800000
477	-5.800000
478	3.000000
479	2.000000
480	0.000000
481	2.600000
482	19.200000
483	-11.600000
484	-5.600000
485	-4.200000
486	0.800000
487	35.200000
488	22.400000
489	-4.000000
490	-5.000000
491	0.200000
492	-7.800000
493	5.600000
494	6.600000
495	0.000000
496	4.200000
497	0.000000
498	0.000000
499	11.800000
500	5.600000
501	-5.800000
502	0.400000
503	4.600000
504	-2.600000
505	5.600000
506	-7.400000
507	3.000000
508	0.000000
509	0.000000
510	1.000000
511	35.600000
512	21.400000
513	4.400000
514	-1.400000
515	-3.000000
516	28.400000
517	-5.400000
518	-3.200000
519	0.000000
520	7.400000
521	0.000000
522	0.000000
523	-3.800000
524	4.000000
525	14.800000
526	3.600000
527	1.000000
528	0.000000
529	0.000000
530	1.000000
531	6.400000
532	1.000000
533	2.000000
534	24.600000
535	4.800000
536	1.000000
537	4.200000
538	6.000000
539	7.000000
540	0.000000
541	0.000000
542	1.400000
543	14.400000
544	3.200000
545	5.400000
546	6.600000
547	2.200000
548	2.000000
549	0.000000
550	0.000000
551	-0.800000
552	2.200000
553	2.400000
554	0.400000
555	-8.800000
556	0.000000
557	3.400000
558	7.400000
559	18.200000
560	0.000000
561	2.600000
562	11.400000
563	-3.800000
564	11.200000
565	6.200000
566	1.000000
567	0.000000
568	1.000000
569	0.000000
570	5.200000
571	3.200000
572	3.200000
573	9.200000
574	0.000000
575	4.800000
576	0.000000
577	5.200000
578	2.400000
579	18.600000
580	1.000000
581	0.000000
582	0.000000
583	-1.600000
584	0.000000
585	0.000000
586	23.800000
587	-2.000000
588	0.000000
589	0.800000
590	3.200000
591	0.000000
592	0.800000
593	0.000000
594	0.000000
595	-6.200000
596	-13.600000
597	0.000000
598	0.000000
599	0.000000
600	0.000000
601	0.000000
602	0.000000
603	0.000000
604	4.000000
605	0.000000
606	0.000000
607	0.000000
608	28.200000
609	32.400000
610	2.400000
611	8.800000
612	9.600000
613	2.200000
614	5.200000
615	5.000000
616	-10.600000
617	0.000000
618	0.000000
619	4.200000
620	2.000000
621	4.200000
622	0.000000
623	1.600000
624	0.000000
625	0.800000
626	0.000000
627	0.000000
628	3.400000
629	0.800000
630	-1.200000
631	-9.600000
632	3.800000
633	0.000000
634	0.000000
635	1.800000
636	0.800000
637	2.400000
638	1.200000
639	0.800000
640	4.600000
641	2.800000
642	-10.000000
643	1.800000
644	30.200000
645	3.400000
646	-1.400000
647	-2.400000
648	22.000000
649	0.000000
650	1.600000
651	1.000000
652	3.200000
653	2.600000
654	7.000000
655	14.200000
656	4.800000
657	4.200000
658	1.000000
659	9.000000
660	-0.200000
661	-4.200000
662	1.600000
663	10.400000
664	11.200000
665	12.000000
666	18.000000
667	4.400000
668	0.000000
669	7.400000
670	18.200000
671	7.000000
672	4.400000
673	-1.000000
674	0.000000
675	4.000000
676	-1.800000
677	4.000000
678	0.000000
679	0.000000
680	5.000000
681	0.000000
682	1.000000
683	0.000000
684	0.600000
685	2.200000
686	-5.600000
687	1.000000
688	0.000000
689	5.400000
690	4.200000
691	12.200000
692	-3.000000
693	22.000000
694	0.000000
695	2.600000
696	1.000000
697	-7.600000
698	3.800000
699	-9.600000
700	0.000000
701	1.600000
702	2.000000
703	4.000000
704	2.800000
705	0.000000
706	0.000000
707	0.000000
708	2.600000
709	-3.600000
710	1.600000
711	2.200000
712	7.200000
713	0.200000
714	0.400000
715	0.000000
716	0.600000
717	1.800000
718	15.600000
719	3.400000
720	2.400000
721	2.400000
722	0.000000
723	0.000000
724	5.600000
725	0.000000
726	0.200000
727	0.800000
728	0.000000
729	1.000000
730	1.000000
731	-3.000000
732	-12.800000
733	2.800000
734	0.000000
735	-2.800000
736	0.000000
737	0.400000
738	0.000000
739	5.800000
740	0.600000
741	2.800000
742	0.000000
743	-3.000000
744	0.400000
745	8.200000
746	-4.800000
747	7.200000
748	0.000000
749	0.000000
750	0.000000
751	1.600000
752	1.000000
753	4.000000
754	0.400000
755	0.000000
756	0.000000
757	5.800000
758	0.000000
